,0,1
616,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 30 37 33 0d 0a,TA0002 T1059 T1059.004
617,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 35 33 33 30 0d 0a,TA0002 T1059 T1059.004
618,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 31 38 37 34 0d 0a,TA0002 T1059 T1059.004
619,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 34 32 38 0d 0a,TA0002 T1059 T1059.004
620,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 33 35 36 0d 0a,TA0002 T1059 T1059.004
621,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 34 37 36 0d 0a,TA0002 T1059 T1059.004
622,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 35 38 35 31 0d 0a,TA0002 T1059 T1059.004
623,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 31 36 36 34 0d 0a,TA0002 T1059 T1059.004
624,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 35 32 32 31 0d 0a,TA0002 T1059 T1059.004
625,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 31 31 34 0d 0a,TA0002 T1059 T1059.004
626,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 37 34 34 0d 0a,TA0002 T1059 T1059.004
627,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 35 32 38 32 0d 0a,TA0002 T1059 T1059.004
628,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 38 34 38 0d 0a,TA0002 T1059 T1059.004
629,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 36 33 33 0d 0a,TA0002 T1059 T1059.004
630,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 38 32 31 0d 0a,TA0002 T1059 T1059.004
631,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 31 33 34 0d 0a,TA0002 T1059 T1059.004
632,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 38 33 36 0d 0a,TA0002 T1059 T1059.004
633,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 33 37 38 0d 0a,TA0002 T1059 T1059.004
634,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 34 36 38 0d 0a,TA0002 T1059 T1059.004
635,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 34 34 32 0d 0a,TA0002 T1059 T1059.004
636,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 31 31 33 37 0d 0a,TA0002 T1059 T1059.004
637,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 35 35 32 0d 0a,TA0002 T1059 T1059.004
638,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 35 31 36 30 0d 0a,TA0002 T1059 T1059.004
639,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 38 37 30 0d 0a,TA0002 T1059 T1059.004
640,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 30 30 31 0d 0a,TA0002 T1059 T1059.004
641,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 33 35 33 0d 0a,TA0002 T1059 T1059.004
642,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 37 38 31 30 0d 0a,TA0002 T1059 T1059.004
643,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 34 34 38 0d 0a,TA0002 T1059 T1059.004
644,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 37 38 34 0d 0a,TA0002 T1059 T1059.004
645,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 34 32 37 0d 0a,TA0002 T1059 T1059.004
646,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 37 33 35 0d 0a,TA0002 T1059 T1059.004
647,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 33 35 32 0d 0a,TA0002 T1059 T1059.004
648,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 36 36 32 0d 0a,TA0002 T1059 T1059.004
649,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 38 31 38 0d 0a,TA0002 T1059 T1059.004
650,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 30 33 33 0d 0a,TA0002 T1059 T1059.004
651,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 35 37 31 0d 0a,TA0002 T1059 T1059.004
652,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 34 38 36 0d 0a,TA0002 T1059 T1059.004
653,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 35 30 36 0d 0a,TA0002 T1059 T1059.004
654,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 32 31 38 0d 0a,TA0002 T1059 T1059.004
655,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 33 38 30 0d 0a,TA0002 T1059 T1059.004
656,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 31 38 34 0d 0a,TA0002 T1059 T1059.004
657,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 31 35 32 0d 0a,TA0002 T1059 T1059.004
658,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 31 35 38 0d 0a,TA0002 T1059 T1059.004
659,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 30 31 30 0d 0a,TA0002 T1059 T1059.004
660,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 37 38 38 0d 0a,TA0002 T1059 T1059.004
661,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 33 30 34 0d 0a,TA0002 T1059 T1059.004
662,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 34 36 31 0d 0a,TA0002 T1059 T1059.004
663,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 38 38 32 0d 0a,TA0002 T1059 T1059.004
664,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 34 33 31 0d 0a,TA0002 T1059 T1059.004
665,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 37 30 35 36 0d 0a,TA0002 T1059 T1059.004
666,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 36 36 36 0d 0a,TA0002 T1059 T1059.004
667,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 37 34 33 36 0d 0a,TA0002 T1059 T1059.004
668,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 31 34 34 0d 0a,TA0002 T1059 T1059.004
669,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 36 32 32 0d 0a,TA0002 T1059 T1059.004
670,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 37 38 37 31 0d 0a,TA0002 T1059 T1059.004
671,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 31 31 35 32 0d 0a,TA0002 T1059 T1059.004
672,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 33 38 38 34 0d 0a,TA0002 T1059 T1059.004
673,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 32 32 30 37 0d 0a,TA0002 T1059 T1059.004
674,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 30 34 37 35 0d 0a,TA0002 T1059 T1059.004
675,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 34 31 30 37 0d 0a,TA0002 T1059 T1059.004
676,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 36 34 30 0d 0a,TA0002 T1059 T1059.004
677,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 36 30 36 33 0d 0a,TA0002 T1059 T1059.004
678,2e 2e 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 65 6c 6c 0d 0a 65 6e 61 62 6c 65 0d 0a 73 79 73 74 65 6d 0d 0a 68 6f 73 74 6e 61 6d 65 20 53 45 46 41 5f 49 44 3a 38 36 38 34 0d 0a,TA0002 T1059 T1059.004
679,81 18 01 03 03 00 ff 00 00 00 10 00 00 05 00 00 04 01 00 80 00 00 02 00 00 08 00 00 14 00 00 03 00 00 01 00 00 15 00 00 06 00 00 16 00 00 17 00 00 33 00 00 39 00 00 19 00 00 3a 00 00 1a 00 00 18 00 00 35 00 00 09 00 00 0a 00 00 1b 00 00 2f 00 00 34 00 00 3b 00 00 a5 00 00 a3 00 00 a1 00 00 9f 00 00 6b 00 00 6a 00 00 69 00 00 68 00 00 38 00 00 37 00 00 36 00 00 88 00 00 87 00 00 86 00 00 85 00 00 a7 00 00 6d 00 00 89 00 00 9d 00 00 3d 00 00 84 00 00 a4 00 00 a2 00 00 a0 00 00 9e 00 00 67 00 00 40 00 00 3f 00 00 3e 00 00 32 00 00 31 00 00 30 00 00 9a 00 00 99 00 00 98 00 00 97 00 00 45 00 00 44 00 00 43 00 00 42 00 00 a6 00 00 6c 00 00 9b 00 00 46 00 00 9c 00 00 3c 00 00 96 00 00 41 00 00 07 05 00 80 03 00 80 00 00 13 00 00 10 00 00 0d 07 00 c0 00 00 12 00 00 0f 00 00 0c 00 00 11 00 00 ff ca 84 7f 17 e2 17 dc b0 8a d1 19 10 45 25 a4 ff,TA0001 T1190 T1190.000
680,81 18 01 03 03 00 ff 00 00 00 10 00 00 05 00 00 04 01 00 80 00 00 02 00 00 08 00 00 14 00 00 03 00 00 01 00 00 15 00 00 06 00 00 16 00 00 17 00 00 33 00 00 39 00 00 19 00 00 3a 00 00 1a 00 00 18 00 00 35 00 00 09 00 00 0a 00 00 1b 00 00 2f 00 00 34 00 00 3b 00 00 a5 00 00 a3 00 00 a1 00 00 9f 00 00 6b 00 00 6a 00 00 69 00 00 68 00 00 38 00 00 37 00 00 36 00 00 88 00 00 87 00 00 86 00 00 85 00 00 a7 00 00 6d 00 00 89 00 00 9d 00 00 3d 00 00 84 00 00 a4 00 00 a2 00 00 a0 00 00 9e 00 00 67 00 00 40 00 00 3f 00 00 3e 00 00 32 00 00 31 00 00 30 00 00 9a 00 00 99 00 00 98 00 00 97 00 00 45 00 00 44 00 00 43 00 00 42 00 00 a6 00 00 6c 00 00 9b 00 00 46 00 00 9c 00 00 3c 00 00 96 00 00 41 00 00 07 05 00 80 03 00 80 00 00 13 00 00 10 00 00 0d 07 00 c0 00 00 12 00 00 0f 00 00 0c 00 00 11 00 00 ff 92 a6 0e 5e 12 4c 76 3b f2 76 ac 4d 78 e0 a1 36,TA0001 T1190 T1190.000
681,00 00 00 a4 ff 53 4d 42 72 00 00 00 00 08 01 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 40 06 00 00 01 00 00 81 00 02 50 43 20 4e 45 54 57 4f 52 4b 20 50 52 4f 47 52 41 4d 20 31 2e 30 00 02 4d 49 43 52 4f 53 4f 46 54 20 4e 45 54 57 4f 52 4b 53 20 31 2e 30 33 00 02 4d 49 43 52 4f 53 4f 46 54 20 4e 45 54 57 4f 52 4b 53 20 33 2e 30 00 02 4c 41 4e 4d 41 4e 31 2e 30 00 02 4c 4d 31 2e 32 58 30 30 32 00 02 53 61 6d 62 61 00 02 4e 54 20 4c 41 4e 4d 41 4e 20 31 2e 30 00 02 4e 54 20 4c 4d 20 30 2e 31 32 00,TA0001 T1190 T1190.000
682,81 18 01 03 03 00 ff 00 00 00 10 00 00 05 00 00 04 01 00 80 00 00 02 00 00 08 00 00 14 00 00 03 00 00 01 00 00 15 00 00 06 00 00 16 00 00 17 00 00 33 00 00 39 00 00 19 00 00 3a 00 00 1a 00 00 18 00 00 35 00 00 09 00 00 0a 00 00 1b 00 00 2f 00 00 34 00 00 3b 00 00 a5 00 00 a3 00 00 a1 00 00 9f 00 00 6b 00 00 6a 00 00 69 00 00 68 00 00 38 00 00 37 00 00 36 00 00 88 00 00 87 00 00 86 00 00 85 00 00 a7 00 00 6d 00 00 89 00 00 9d 00 00 3d 00 00 84 00 00 a4 00 00 a2 00 00 a0 00 00 9e 00 00 67 00 00 40 00 00 3f 00 00 3e 00 00 32 00 00 31 00 00 30 00 00 9a 00 00 99 00 00 98 00 00 97 00 00 45 00 00 44 00 00 43 00 00 42 00 00 a6 00 00 6c 00 00 9b 00 00 46 00 00 9c 00 00 3c 00 00 96 00 00 41 00 00 07 05 00 80 03 00 80 00 00 13 00 00 10 00 00 0d 07 00 c0 00 00 12 00 00 0f 00 00 0c 00 00 11 00 00 ff 6f a2 85 7f b9 ff 12 64 fb 0a 87 d2 ba 28 bd b6,TA0001 T1190 T1190.000
683,81 18 01 03 03 00 ff 00 00 00 10 00 00 05 00 00 04 01 00 80 00 00 02 00 00 08 00 00 14 00 00 03 00 00 01 00 00 15 00 00 06 00 00 16 00 00 17 00 00 33 00 00 39 00 00 19 00 00 3a 00 00 1a 00 00 18 00 00 35 00 00 09 00 00 0a 00 00 1b 00 00 2f 00 00 34 00 00 3b 00 00 a5 00 00 a3 00 00 a1 00 00 9f 00 00 6b 00 00 6a 00 00 69 00 00 68 00 00 38 00 00 37 00 00 36 00 00 88 00 00 87 00 00 86 00 00 85 00 00 a7 00 00 6d 00 00 89 00 00 9d 00 00 3d 00 00 84 00 00 a4 00 00 a2 00 00 a0 00 00 9e 00 00 67 00 00 40 00 00 3f 00 00 3e 00 00 32 00 00 31 00 00 30 00 00 9a 00 00 99 00 00 98 00 00 97 00 00 45 00 00 44 00 00 43 00 00 42 00 00 a6 00 00 6c 00 00 9b 00 00 46 00 00 9c 00 00 3c 00 00 96 00 00 41 00 00 07 05 00 80 03 00 80 00 00 13 00 00 10 00 00 0d 07 00 c0 00 00 12 00 00 0f 00 00 0c 00 00 11 00 00 ff 6a cc 96 67 de 4b 5f 52 f9 05 3a b7 a1 f3 8a ca,TA0001 T1190 T1190.000
